state,city,branch,address,latitude,longitude
MAHARASHTRA,Ambajogai,Ambajogai,"VivekSindhu complex, Plot no. 1, First Floor, MCH no. 9/560, Survey no. 371, Varsha Housing Society, Gathal press road, Jaywanti Nagar (Prashant Nagar), Ambajogai, Tehsil Ambajogai, District Beed",18.7297595,76.3923099
MAHARASHTRA,Baramati,BARAMATI,"Ratna Height, Plot no. 1, First Floor, S. No.-41/1/B/2, Near Mahalaxmi Petrol Pump, Laxmi Narayan Nagar, Nira-Baramati Road, Baramati, Dist. Pune",18.144397,74.564766
MAHARASHTRA,Barshi,Barshi,"Rana Commercial Complex, CTS no.- 4068/2, 4069 Palki Gala & Office no. 08 & 09, Ground floor, B/H S.T Stand, Near SBI Bank, At- Barshi, Tehsil Barshi, District Solapur",18.23311,75.69758
MAHARASHTRA,Belapur,BELAPUR,"PLOT NO.-21, SHIV CHAMBER, GROUND FLOOR, OFFICE NO.-15, SECTOR-11 CBD, BELAPUR, NEW MUMBAI, TAL. DISTT.-THANE",19.017734,73.04211
MAHARASHTRA,Chalisgaon,CHALISGAON,"OFFICE NO.- 6, SHIVRAJE SHOPPING COMPLEX, FIRST FLOOR, OPP. WANI MANGAL KARYALAYA, BHADGAON ROAD, CHALISGAON, DISTT.-JALGAON",20.467505,75.011926
MAHARASHTRA,Chandrapur,Chandrapur,"Yergude Complex , First Floor, Nanaji Nagar, Nagpur Road, Chandrapur, Ta & Di.- Chandrapur",19.97531156,79.28404701
MAHARASHTRA,Chhatrapati Sambhaji Nagar,CHHATRAPATI SAMBHAJI NAGAR,"SHOP NO.-6 & 7, GROUND FLOOR, GOLD FIELD BUILDING, GOLDEN CITY CENTER, NEAR POROZONE MALL, MIDC CHIKALTHANA, AURANGABAD, DISTT.-AURANGABAD",19.875359,75.373296
MAHARASHTRA,Chiplun,CHIPLUN,"Office No.-08, Ground Floor, Krushnashwar Nagar, Mumbai - Goa Hwy, beside TVS Showroom, Krishneshwar Nagar, Pag, Dist, Chiplun",17.5183,73.5075267
MAHARASHTRA,Dharashiv,Dharashiv,"SHOP NO.-06, GROUND FLOOR, SWAPNRAJ COMPLEX, NEAR DNYANSHWAR MANDIR, YEDSI ROAD, OSMANABAD, DISTT.-OSMANABAD",18.210075,76.041135
MAHARASHTRA,Dhule,DHULE,"Survey No. 40/1, Plot No 10 , CTS 181 Mumbai Agra Highway, Nr Challisgaon Dhule Highway Road, Opp. Bafna Transport, At :- Mohadi Ta & Di :- Dhule",20.874783,74.77939
MAHARASHTRA,Gondia,Gondia,"Radhika Complex, OFFICE NO.-3, FIRST FLOOR, Plot No. 11/1068, Care Manu Medical Store, Gondia City, Fulchur Road, Bajrang Nagar, Dis. Gondia, At. Gondia",21.448761,80.200921
MAHARASHTRA,Ichalkaranji,ICHALKARANJI,"OFFICE NO.-7, GROUND FLOOR, BHARGAVI COMPLEX, SANGLI NAKA, SANGLI ROAD, BESIDE APALA LUCKY BAZAR, ICHALKARANJI, TA.-HATAKANANGALE, DISTT.-KOLHAPUR",16.704197,74.478203
MAHARASHTRA,Jalgaon,JALGAON,"OFFICE NO:- 47, FIRST FLOOR, SURESHDADA JAIN SHOPPING COMPLEX, NR. AJANTHA SQUARE, AJINTHA ROAD, JALGAON - 425001 (MAHARASHTRA)",21.00111,75.577859
MAHARASHTRA,Jalna,JALNA,"KRISHNA ARCADE, SECOND FLOOR, OFFICE NO.-F/3, NEAR NAGAR PARISHAD BUILDING, RAILWAY STATION ROAD, JALNA, DISTT.-JALNA",19.834609,75.891609
MAHARASHTRA,Kalyan,KALYAN,"SEASONS BUSINESS CENTERâ, CTS NO.-3497 & 3515, SHOP NO.-103, FIRST FLOOR, A WING, OPP KALYAN DOMBIVALL MUNCIPAL CORPORATION, KALYAN, DISTT.-THANE",19.241062,73.128649
MAHARASHTRA,Kankavali,KANKAVALI,"Office No.-F-9, A Wing, Second Floor, Manohar Shilp, Near Jaltarang Hotel, Bkg Road, Post-Kalmath, Tal.-Kankavli, Distt.-Sindhudurg",16.272209,73.707724
MAHARASHTRA,Karad,KARAD,"OFFICE NO.-5, FIRST FLOOR, VYANKTESH PLAZA, NEAR KOYANA KHAT KARKHANA, PUNE-BANGLORE HIGHWAY, MALKAPUR, KARAD, TALUKA-KARAD, DISTT.-SATARA",17.268085,74.178862
MAHARASHTRA,Kedgaon,KEDGAON,"OFFICE NO.-1, SECOND FLOOR, KALE COMPLEX, NEAR SADHANA SAHAKARI BANK LTD., PUNE-SOLAPUR ROAD, KEDGAON CHAUFULA, TA.-DAUND, DISTT.-PUNE",18.453262,74.381646
MAHARASHTRA,Khamgaon,KHAMGAON,"OFFICE NO.-04, PLOT NO.-13/3, GROUND FLOOR DEVENDRA COMPLEX, NANDURA ROAD, DISTT, NH. 6, Madhav Nagar, Khamgaon",26.9091397,75.8185984
MAHARASHTRA,Khopoli,KHOPOLI,"JINYASH, OFFICE NO.-06, FIRST FLOOR, WING C, OLD MUMBAI-PUNE HIGHWAY, SHIL KHOPOLI, TAL.-KHALAPUR, DISTT.-RAIGAD",18.79873,73.326982
MAHARASHTRA,Kolhapur,KOLHAPUR,"C.S. NO.-1411, SECOND FLOOR, MAYA CHAMBERS, âCâ WARD, LAXMIPURI, KOLHAPUR, TALUKA-KARVEER, DISTT.-KOLHAPUR",16.699936,74.230716
MAHARASHTRA,Latur,LATUR,"OFFICE NO.-1, FIRST FLOOR, GANESH ARCADE, SOLAPUR-NANDED RING ROAD, ABOVE GANESH TYRE, OPP. SHANI MANDIR, SHRINIVAS NAGAR, LATUR, TA & DISTT.-LATUR",18.384541,76.568358
MAHARASHTRA,Malegaon,MALEGAON,"OFFICE NO:- 18, FIRST FLOOR, OLD AGRA ROAD, OPP. GAYATRI HOSPITAL, MALEGAON",20.54781,74.524422
MAHARASHTRA,Mumbai,MUMBAI,"D-111, FIRST FLOOR, KANAKIA ZILLION, LBS MARG, KURLA West, MUMBAI",19.07548931,72.87651493
MAHARASHTRA,Mumbai Sakinaka,MUMBAI SAKINAKA,"815 B WING, EIGHTH FLOOR, PRANIK CHAMBER OWMERS CO-OP PREMISES SOCIETY LTD, SAKI VIHAR ROAD, SAKINAKA, ANDHERI (EAST), TEHSIL-KURLA, DISTT.-MUMBAI",19.105379,72.887368
MAHARASHTRA,Nagpur,NAGPUR,"Brijbhumi Commercial Complex, Block No 301, 2nd Floor, Plot 263/264, Central Avenue Road, Near Telephone Exchange Square, Nagpur",21.148684,79.121672
MAHARASHTRA,Nanded,NANDED,"PLOT NO.-131, GEETA TOWER, THIRD FLOOR, BLOCK NO -1, NEW MONDHA, VIP ROAD, TA & DISTT.-NANDED",19.166609,77.312952
MAHARASHTRA,Narayangaon,NARAYANGAON,"OM JAIBOLE PRESTIGE BUILDING, KHODAD ROAD, RAMKRUSHNA CHOCK, NARAYANGAON, DISTT.-PUNE-410504 (MAHARASHTRA)",19.116887,73.978243
MAHARASHTRA,Nashik,NASHIK,"MALPANI ARCADE, OFFICE NO.-303, THIRD FLOOR, SURVEY NO.-617/1/3/A, TIDKE COLONY, NEAR SOPAN HOSPITAL, NASHIK, DISTT.-NASHIK",19.9914375,73.77881518
MAHARASHTRA,Pandharpur,Pandharpur,"Sadanand â Office No.-6, Ground Floor, Gat No.-103, Plot No.-01, Ladnagar, College Chouk, Pandharpur, Ta.-Pandharpur, Dis.-Solapur,",17.6801857,75.3130689
MAHARASHTRA,Panvel,PANVEL,"NEELKANTH LANDMARK, PLOT NO.-365/1, OFFICE NO.-403, BEHIND ORION MALL, PANVEL-MATHERAN ROAD, PANVEL, NAVI MUMBAI",18.994656,73.116329
MAHARASHTRA,Pen,PEN,"REDWOOD CITY PLAZA, PLOT NO.-C-13, OFFICE NO.-216, SECOND FLOOR, SURVEY NO.-242/B, PEN, TAL.-PEN, DISTT.-RAIGAD",18.740297,73.090709
MAHARASHTRA,Pimpalgaon,PIMPALGAON,"GROUND FLOOR, GALA NO.-16, UDYOG BHAVAN, SURVEY NO.-522/3, MUMBAI-AGRA NATIONAL HIGHWAY, PIMPALGAON BASANT, TAL.-NIPHAD, DISTT.-NASHIK",20.164834,73.987085
MAHARASHTRA,Pimpri,Pimpri,"Office No.-A-22, First Floor, Jewel Of Pimpri, Opp. Pcmc, Mumbai-Pune Road, Pimpri, Pune",18.62851292,73.8029531
MAHARASHTRA,Pune,PUNE,"OFFICE NO.-202, MODI PLAZA, SECOND FLOOR, SURVEY NO.-408/3, PUNE SATARA ROAD, SWARGATE, GULTEKADI",18.49726459,73.8582459354073
MAHARASHTRA,Roha,ROHA,"DATTPRABHA BUILDINGâ, OFFICE NO.-3, FIRST FLOOR, SURVEY NO.- 52 (26 A 2), ROHA-KOLAD ROAD, ROHA, DISTT.-RAIGARH",18.437905,73.121044
MAHARASHTRA,Sangamner,SANGAMNER,"SURVEY NO. 127 (3/1), PLOT NO. 24, 25, 26, 27, OFFICE NO.-A-11/1, GROUND FLOOR, ORANGE CORNER, NASHIK PUNE HIGHWAY, SANGAMNER",19.584784,74.20189
MAHARASHTRA,Sangli,SANGLI,"OFFICE NO.-S-6, SECOND FLOOR, VENKATESH EMBASSY, EXT. C.T.S. NO.-520, OPP. ZILA PARISHAD, SANGLI-MIRAJ ROAD, SANGLI, TALUKA-MIRAJ, DISTT.-SANGLI",16.85469645,74.57801596
MAHARASHTRA,Satara,SATARA,"OFFICE NO.-13, FIRST FLOOR, SENTURY BAZAR, OPP. JILA PANCHAYAT OFFICE, TALUKA & DISTT.-SATARA",17.6869426,74.01559334
MAHARASHTRA,Shahada,SHAHADA,"OFFICE NO.-16/B, GROUND FLOOR, SUR SANKUL COMPLEX, NEAR KHARIDE BIKRI, TALUKA-SHAHADA, DISTT.-NAN DURBAR",21.538235,74.473578
MAHARASHTRA,Shevgaon,SHEVGAON,"OFFICE NO.-1, GROUND FLOOR, SAMRUDHI COMPLEX, MIRI ROAD, SHEVGAON, TAL.-SHEVGAON, DISTT.-AHMEDNAGAR",19.349664,75.209741
MAHARASHTRA,Shirpur,SHIRPUR,"OFFICE NO:- 5, FIRST FLOOR, NAGARPALIKA COMPLEX, AMBICA NAGAR, MARKET ROAD, SHIRPUR",21.350683,74.884016
MAHARASHTRA,Shrirampur,SHRIRAMPUR,"FIRST FLOOR, DHRUVI COMPLEX, OPP. JEEVAN RADIO HOUSE, MAIN ROAD, SHRIRAMPUR, DISTT.-AHMEDNAGAR",19.61526223,74.6572911
MAHARASHTRA,Sinnar,SINNAR,"OFFICE NO.-A-21, FIRST FLOOR, YELMAME COMPLEX, NEAR CHOLAMANDALAM OFFICE, ADAVA PHATA, SINNAR, TA.-SINNAR, DISTT.-NASHIK",19.848082,73.989952
MAHARASHTRA,Solapur,SOLAPUR,"OFFICE NO.-4, SECOND FLOOR, GURUSHARAN SANKUL, C.T.S. NO.-8396/B-1, RAILWAY LINE, OPP, BUS DEPO, SOLAPUR SITY, TEHSIL-UTTAR SOLAPUR, DISTT.-SOLAPUR",17.661102,75.9062
MAHARASHTRA,Tembhurni,TEMBHURNI,"PLOT NO.-1, SHOP NO.-7, GROUND FLOOR, AKLUJ ROAD, TEMBHURNI, DISTT.-SOLAPUR",18.03141,75.1894
MAHARASHTRA,Thane,THANE,"PLOT NO.-C 1, OPAL SQUARE IT PARK, OFFICE NO.-806, EIGHTH FLOOR, WAGLE INDUSTRIAL ESTATE, PADWAL NAGAR, THANE WEST, TALUKA AND DISTRICT-THANE",19.190552,72.954854
MAHARASHTRA,Udgir,UDGIR,"PRAKASH TOWER, FIRST FLOOR, ADJOINING HDFC BANK, OPP. GOVT. MILK DAIRY AND KHATIBAN MASJID, NANDED-BIDAR ROAD, UDGIR, TAL-UDGIR, DISTT.-LATUR",18.38394,77.119862
MAHARASHTRA,Vaijapur,VAIJAPUR,"OFFICE NO.-7, FIRST FLOOR, MUSTAFA PARK, NEAR AADHAR HOSPITAL, LADGAON ROAD, VAIJAPUR, DISTT.-AURANGABAD",19.922681,74.726825
MAHARASHTRA,Vasai,VASAI,"ROYAL SHOPPING CENTREâ, PLOT NO.-31, SECOND FLOOR, OFFICE NUMBER 21, NAVGHAR, VASAI, DISTT.-THANE",19.38608054,72.82729422
MAHARASHTRA,Vashi,VASHI,"PLOT NO.-14/15, THE CORPORATE PARK, OFFICE NO.-303, THIRD FLOOR, SECTOR-18, VASHI, NAVI MUMBAI",19.06863714,73.00706906
Maharashtra,Wardha,WARDHA,"Sukhkarta Complex, Ground Floor, Office No. 5, Ward No. 8 ,Survey No. 34, 34/1K/1G, Arvi Naka, Wardha, Tehsil Wardha, District Wardha",20.754185,78.601078
MAHARASHTRA,Washim,WASHIM,"Patni Commercial Complex, Office No.-36, First Floor, Wing C, Risod Naka, Risod Road, Washim Distt.-Washim",20.109657,77.126514
MAHARASHTRA,Yavatmal,YAVATMAL,"PLOT NO.-38, GROUND FLOOR, NAZUL SHEET NO.-39 A, VIDHARDH HOUSING SOCIETY, YAVATMAL, DISTT.-YAVATMAL",20.383832,78.127923
MAHARASHTRA,Yeola,YEOLA,"SHOP NO. 06, UTTAMRAO SHINDE COMPLEX, PRASHANT SHINDE NAGAR, PAREGAON ROAD, YEOLA, DISTT",20.039922,74.482232
PUNJAB,Abohar,ABOHAR,"CHOUDHARY COMPLEX, FIRST FLOOR, STREET NO.-12-13, SUNDER NAGRI, ABOHAR-HANUMANGARH ROAD, ABOHAR, DISTT.-FAZILKA",30.146859,74.20436
PUNJAB,Amritsar,Amritsar,"Third Floor, Sumanglam Buildings, The Mall Road, Near Tata Motors, Amritsar",31.641608,74.869084
Punjab,Bagha Purana,BAGHA PURANA,"Khewat No. 581, Khatoni no. 850, Khasra No. 524//2(3-17), First Floor, Moga Road, Near Gurudwara Baba Mastan Singh, Bagha Patti, Bagha Purana, Dist. Moga",30.693212,75.094771
PUNJAB,Barnala,BARNALA,"PLOT NO.-BX/311, FIRST FLOOR, ABOVE IDBI BANK, NEAR OLD BUS STAND, PAKKA COLLAGE ROAD, BARNALA, DISTT.-BARNALA-148101 (PUNJAB)",30.369586,75.544476
Punjab,Batala,Batala,"First Floor, Qadian Chungi, Jalandhar Road, Batala, DIST. Gurdaspur",31.8097361,75.2163449
PUNJAB,Bathinda,BATHINDA,"SCO- 1 & 2, SECOND FLOOR, PUDA COMMERCIAL COMPLEX, 100 FEET ROAD, CIVIL LINE, BATHINDA, DISTT.-BATHINDA",30.205064,74.954063
PUNJAB,Faridkot,FARIDKOT,"PLOT NO.-B-X1-3, FIRST FLOOR, ADJOINING IDFC BANK, CIRCULAR ROAD, DOGAR BASI CHOWK, FARIDKOT, DISTT.-FARIDKOT",30.666051,74.762669
PUNJAB,Fazilka,FAZILKA,"WADHWA'S BUILDING, FIRST FLOOR, ABOVE WADHWA MOTORS, OPP. MODI PETROL PUMP, ABOHAR ROAD, FAZILKA, DISTT.-FAZILKA",30.393585,74.032921
PUNJAB,Ferozepur,FEROZEPUR,"BUILDING NO-1, FIRST FLOOR, ABOVE HUMBURG SHOWROOM, NAMDEV CHOWK, MALWAL ROAD DISTT.-FEROZEPUR",30.952832,74.616487
PUNJAB,Hoshiarpur,Hoshiarpur,"SCO NO.-4, FIRST FLOOR, SCHEME NO.-11, IMPROVE TRUST BUILDING, SANT HARCHAND SINGH LONGOWAL NAGAR, HOSHIARPUR-CHANDIGARH ROAD, HOSHIARPUR",31.521685,75.924311
PUNJAB,Jagraon,JAGRAON,"368/C, FIRST FLOOR, KAPOOR BUILDING, TEHSIL ROAD, JAGRAON, DISTT.-LUDHIANA",30.808685,75.476138
PUNJAB,Jalandhar,JALANDHAR,"SCO-36, THIRD FLOOR, PUDA COMPLEX, RAJINDER NAGAR, JALANDHAR, DISTT.-JALANDHAR",31.31968521,75.59426152
Punjab,Kapurthala,Kapurthala,"Sco-8, First Floor, Puda Complex, Near London Hotel, Kapurthala",31.37555105,75.38033078
PUNJAB,Khanna,Khanna,"First Floor, Shivam Complex, Near Pspcl Board, Main Gt Road, Khanna, Dist-Ludhiana",30.70031,76.230077
PUNJAB,Ludhiana,LUDHIANA,"SCO-14, FIRST FLOOR, BACK HALL, SKYLAND TOWER, FEROZE GANDHI MARKET, JILA KACHERI AREA, MODEL GRAM, LUDHIANA, DISTT.-LUDHIANA",30.900305,75.833879
Punjab,Ludhiana Sme Zo Branch,LUDHIANA SME ZO Branch,"Khewat no. 741, Khatoni no. 744, 2nd floor (Back side area), B-28/1339/PN/118C, Infinity Tower, Passi Nagar, 200 ft. Bypass Road, Phullanwal,",30.8701601815507,75.8172656946391
PUNJAB,Malerkotla,MALERKOTLA,"PLOT NO. 12 & 13, GROUND FLOOR, MAJOR GENERAL MAHINDER SINGH ENCLAVE, DHURI ROAD, MALERKOTLA, DISTT.-MALERKOTLA",30.515964,75.888621
PUNJAB,Malout,MALOUT,"FIRST & SECOND FLOOR, NEAR LIC BUILDING, GT ROAD, NH-10, MALOUT, DISTT.-MUKTSAR SAHIB",30.20208808,74.48973395
PUNJAB,Mansa,MANSA,"FIRST FLOOR, GILL COMPLEX, NEAR TEEN KONI CHOWK, BARNALA ROAD, MANSA",29.9998137,75.40669
PUNJAB,Moga,MOGA,"IMPROVEMENT TRUST BUILDINGS, SCO NO.-30, FIRST FLOOR, SCHEME-3, MAIN GT ROAD, MOGA, DISTT.-MOGA, PUNAB-142001 (PUNJAB)",30.824397,75.163352
PUNJAB,Mohali,MOHALI,"SCO-66, SECOND FLOOR, PHASE- 11, SECTOR- 65, NEAR STATE BANK OF INDIA AND GURUDWARA SINGH SABHA, S.A.S. NAGAR (MOHALI), CHANDIGARH",30.680383,76.744821
PUNJAB,Mukerian,MUKERIAN,"FIRST FLOOR, OPP.AV TVS BIKE, PATHANKOT ROAD, MUKERIAN, DIST- HOSHIARPUR",,
PUNJAB,Muktsar,MUKTSAR,"GROUND FLOOR, CHAHAL MARKET, NEAR CHAHAL PALACE, MALOUT ROAD, MUKTSAR, DISTT.-MUKTSAR SAHIB",30.4688529,74.518286
PUNJAB,Nabha,NABHA,"KHASRA NO. 454/2/1(0-17), FIRST FLOOR, OPP. ROYAL ESTATE MAIN GATE, CIRCULAR ROAD, NABHA, DISTT.-PATIALA",30.36674,76.152554
PUNJAB,Nakodar,NAKODAR,"FIRST FLOOR, IP COMPLEX, OPPOSITE KARTAR CLUB, SHANKAR ROAD, NAKODAR, DISTT.-JALANDHAR",31.129256,75.487387
PUNJAB,Nawanshahar,NAWANSHAHAR,"SECOND FLOOR, HIGH CLASS TOWER, BANGA ROAD, NAWANSHAHAR, DISTT.-SHAHID BHAGAT SINGH NAGAR",31.13126223,76.11617002
PUNJAB,Pathankot,PATHANKOT,"SAINI TOWER, FIRST FLOOR, KHASRA NO.-2917/1761/5(21-1), NEAR SHANI TEMPLE, DALHOUSIE ROAD, PATHANKOT, DISTT.-PATHANKOT",32.273259,75.675695
PUNJAB,Patiala,PATIALA,"SECOND FLOOR, SCB NO -07, CHOTTI BARDARI, THE MALL, NEAR AXIS BANK, PATIALA, PUNJAB-147001",30.331928,76.392669
PUNJAB,Patran,PATRAN,"GROUND FLOOR, SHOP NO. 14, 15, 16 & 17, GARG PLAZA, JAKHAL ROAD, PATRAN, DISTT.-PATIALA",29.949453,76.052328
PUNJAB,Rampura Phul,RAMPURA PHUL,"FIRST FLOOR, NEAR BANSAL HOSPITAL, MAIN GT ROAD, RAMPURA PHUL, DISTT.-BATHINDA",30.262955,75.243893
PUNJAB,Rupnagar,RUPNAGAR,"FIRST FLOOR, ABOVE VERMA HARDWARE, MAIN BELA CHOWK, RUPNAGAR, DISTT.-RUPNAGAR",30.966286,76.523265
PUNJAB,Sangrur,SANGRUR,"SCF-18, FIRST FLOOR, OUTSIDE OF SUNAMI GATE, ROXY ROAD, SANGRUR, DISTT.-SANGRUR",30.239156,75.837894
PUNJAB,Sardulgarh,SARDULGARH,"FIRST FLOOR, ABOVE RELIANCE MART, WARD NO.4, SARDULGARH, DIST-MANSA",29.679626,75.238609
PUNJAB,Sirhind,SIRHIND,"GROUND FLOOR, KHASRA NO. 67/1/2/1(1-14), NEAR AAM KHAS BAGH, OPPOSITE BABA PEER, BASSI ROAD, SIRHIND, DISTT.-FATEHGARH SAHIB",30.642957,76.400794
PUNJAB,Zira,Zira,"First Floor, Above HBFC Bank, Ferozpur Road, Near Bus stand, Zira, Distt. Ferozpur",30.970569,74.980724
RAJASTHAN,Abu Road,ABU ROAD,"FIRST FLOOR, SAJJAN COMPLEX, OPPOSITE SAI BABA TEMPLE, MOUNT-ABU ROAD, ABU ROAD, DISTT. SIROHI",24.4942,72.793736
RAJASTHAN,Achrol,ACHROL,"GROUND FLOOR, OPPOSITE VEER TEJA JI MANDIR, NH-8, VILLAGE-ACHROL, TEH. AMER, DISTT.-JAIPUR",27.127185,75.96058
RAJASTHAN,Ajeetgarh,AJEETGARH,"GROUND FLOOR, NEAR HOTEL RANAT BHANWAR, CROWN PLAZA, INDIRA COLONY, NEEMKATHANA ROAD, AJEETGARH, DIST-NEEMKATHANA",27.42171,75.82516
RAJASTHAN,Ajmer,AJMER,"PLOT NO.-01, SHALIMAR COLONY, FIRST FLOOR, SECTOR-A, NASIRABAD ROAD, ADARSH NAGAR, AJMER",26.41665,74.652984
RAJASTHAN,Ajmer Bihariganj,AJMER BIHARIGANJ,"AMC NO. 1226-A/28, NASIRABAD ROAD, BIHARIGANJ DIST-AJMER",26.43041,74.647923
RAJASTHAN,Aklera,AKLERA,"GROUND FLOOR, NEAR SUKH BIHAR GUEST HOUSE, BHOPAL BYPASS HIGHWAY, AKLERA, DISTT.-JHALAWAR",24.414884,76.564078
RAJASTHAN,Alwar,ALWAR,"PLOT NO.-A-4, FIRST FLOOR, KAILASH TOWER, AGRASEN CIRCLE, ANAND VIHAR, INFRONT OF ALWAR BLOOD BANK, ALWAR, DISTT.-ALWAR-301001 (RAJASTHAN)",27.566872,76.625846
RAJASTHAN,Amet,Amet,"Ground Floor, Plot no. 17, Nearby Honda Showroom, Bhilwara Road, Amet, Rajasmand",25.304336,73.931266
RAJASTHAN,Andhi,ANDHI,"GROUND FLOOR, NEAR BHARAT PETROL PUMP, DAUSA ROAD, ANDHI, TESHSIL-JAMWARAMGARH, DISTT.-JAIPUR",27.050611,76.177631
RAJASTHAN,Anupgarh,ANUPGARH,"PLOT NO.-1, FIRST FLOOR, OPPOSIT NEW DHAN MANDI, BIKANER ROAD, ANUPGARH, DISTT.-SRI GANGANAGAR",29.17905731,73.20613171
RAJASTHAN,Arain,ARAIN,"GROUND FLOOR, NEAR INDIAN OIL PETROL PUMP, KISHANGARH ROAD, ARAIN, TEHSIL-ARAIN, DISTT.-AJMER",,
RAJASTHAN,Asind,ASIND,"RAYKA, GROUND FLOOR, NEAR SAHU PROPERTY POINT, BEAWAR ROAD, CHUNGI NAKA, ASIND, TEHSIL-ASIND, DISTT.-BHILWARA",25.743085,74.328546
RAJASTHAN,Bagru,BAGRU,"FIRST FLOOR, BABA MARKET, NEAR DAKWELL, TEHSIL-SANGANER, BAGRU, DISTT.-JAIPUR",26.820984,75.542858
Rajasthan,Bagru Baba Market,BAGRU BABA MARKET,"FIRST FLOOR, BABA MARKET, NEAR DAKWELL, TEHSIL-SANGANER, BAGRU, DISTT.-JAIPUR-303007 (RAJASTHAN)",26.8211357033028,75.5428274291746
RAJASTHAN,Balesar,BALESAR,"FIRST & SECOND FLOOR, NEAR OLD MINING OFFICE, JAISALMER ROAD, BALESAR SATTA, TEHSIL-BALESAR, DISTT.-JODHPUR",26.392135,72.492982
RAJASTHAN,Balotra,BALOTRA,"DARA COMPLEX, FIRST FLOOR, NEAR SARAS DAIRY, PACHPADRA ROAD, BALOTRA, DISTT.-BARMER",25.845058,72.250548
RAJASTHAN,Bandikui,Bandikui,"GROUND FLOOR, OPPOSITE KRISHI MANDI, WARD NO.-09, SIKANDARA ROAD, BANDIKUI, DISTT.-DAUSA",27.03053509,76.56426407
RAJASTHAN,Bansur,BANSUR,"RK MALL, FIRST FLOOR, SHASTRI COLONY GANV, OPPOSITE WATERBOX, NARAYANPUR ROAD, BANSUR, TEHSIL-BANSUR, DISTT.-ALWAR",27.682211,76.351249
RAJASTHAN,Banswara,BANSWARA,"BHARTI SQUIRE, FIRST FLOOR, UDAIPUR ROAD, MOHAN COLONY, BANSWARA, DISTT.-BANSWARA",23.555409,74.441484
RAJASTHAN,Baran,BARAN,"FIRST FLOOR, OPPOSITE PUBLIC PARK, KOTA ROAD, BARAN",25.097806,76.509824
RAJASTHAN,Barmer,BARMER,"FIRST FLOOR, SIYAG MARKET, OPPOSITE THAR HOSPITAL, SHASTRI NAGAR, NH-68, BARMER, DISTT.-BARMER",25.733435,71.401069
RAJASTHAN,Bassi,BASSI,"TUNGA ROAD, NEAR DHRAMKANTA, TEHS.-BASSI, DISTT.- JAIPUR",26.85491402,76.05210404
RAJASTHAN,Beawar,BEAWAR,"PLOT NO.-7 & 8, FIRST FLOOR, NEAR RIICHO COMMERCIAL INDUSTRIAL AREA, AJMER ROAD, BEAWAR, DISTT.-AJMER",26.117709,74.333731
RAJASTHAN,Begun,BEGUN,"FIRST FLOOR, NEAR PARSHURAM CIRCLE, SHREE RAM MARKET, CHITTOR ROAD, BEGUN TEHSIL-BEGUN, DIST- CHITTORGARH",,
RAJASTHAN,Behror,BEHROR,"TIRUPATI TOWER, NEAR RAJASTHAN AUTO MOBILE, NH-8, JAIPUR HIGHWAY ROAD, MAIN ROAD, BEHROR",27.892334,76.295016
RAJASTHAN,Bhadra,BHADRA,"PLOT NO.-36-A, GROUND FLOOR, MAHADEV NAGAR COMMERCIAL COLONY, NEAR VDS PALACE, 8 BARANI, QUILA NO.-13, 28 & 23 OF M-91, BHADRA, DISTT.-HANUMANGARH",29.10943788,75.17670243
RAJASTHAN,Bhankrota,BHANKROTA,"Ground Floor, Khasra No.-1497, Jaisinghpura Chauraha, Ajmer Hi-Way, Bhankrota, Distt.-Jaipur",26.869707,75.693421
RAJASTHAN,Bhawanimandi,BHAWANIMANDI,"GROUND FLOOR, SHREE GANESH NAGAR AWASIYA COLONY, KHASRA NO.-245/1, JHALAWAR ROAD, BHAWANIMANDI, TEHSIL-PACHPAHAD, DISTT.-JHALAWAR",24.410575,75.847732
RAJASTHAN,Bhilwara,BHILWARA,"FIRST FLOOR, UDAI BHANU COMPLEX, EXTENSION-77, PASCHIM VISTAR, SHUBHASH NAGAR, AJMER ROAD, BHILWARA, DISTT.-BHILWARA",25.364305,74.627273
RAJASTHAN,Bhim,BHIM,"K. K. PLAZA, FIRST FLOOR, GOVT. HOSPITAL ROAD, BHIM, DISTT.-RAJSAMAND",25.735178,74.079062
RAJASTHAN,Bhinder,BHINDER,"CHAWDA COMPLEX, FIRST FLOOR, RAMPOLE BUS STAND, SARANGPURA, UDAIPUR ROAD, BHINDER, DISTT.-UDAIPUR",24.5087872,74.1872392
RAJASTHAN,Bhinmal,BHINMAL,"SHREE MAN COMPLEX, FIRST FLOOR, ABOVE STATE BANK OF INDIA, RAMSEEN ROAD, BHINMAL, DISTT.-JALORE",25.00235,72.276792
RAJASTHAN,Bhinyad,Bhinyad,"Ground Floor, Near Gs Kishan Agro, Sh-65, Maukhab Road, Bhiyar, The Sho- Barmer",26.314305,71.464131
RAJASTHAN,Bhiwadi,Bhiwadi,"PLOT NO.-1, UNIT NO. 206-208, SECOND FLOOR, ALWAR BYPASS ROAD, NEAR SUKHAM TOWER, BHAGAT SINGH COLONY, U.I.T., BHIWADI, DISTT.-ALWAR",28.207851,76.808203
RAJASTHAN,Bhopalgarh,BHOPALGARH,"FIRST FLOOR, NEAR TEHSIL OFFICE, OPPOSITE GOVERNMENT HOSPITAL, TEHSIL MARG, BHOPALGARH, DISTT.-JODHPUR",26.648605,73.491538
